"id","place","HadExam","Age","Sex","Jobstt","height","weight","BMI","HealthIns","Wsttime","Wstmon","Lessbelqual","NotImp","Tangibles","Empathy","SuitFreq","SuffInfo","AttractInfo","ImpressInfo","PopularInfo"
"m01868","hanoi",0,26,"female","stable",155,46,19.14672216,"yes","no","yes","no","no",1,1,"6m",1,1,1,1
"m01869","hanoi",1,27,"male","stable",175,77,25.14285714,"yes","yes","no","no","no",3,3,"6m",5,1,1,2
"m01870","hanoi",0,29,"female","stable",156,49,20.13477975,"yes","yes","yes","yes","no",3,4,"12m",2,3,3,2
"m01871","hanoi",1,23,"female","stable",163,45,16.93703188,"yes","yes","no","no","no",2,1,"6m",3,3,3,3
"m01872","hanoi",0,25,"female","stable",161,49,18.90359168,"yes","no","no","no","no",2,3,"6m",1,2,3,4
"m01873","hanoi",1,27,"male","stable",174,66,21.79944511,"yes","yes","no","no","no",3,3,"12m",2,1,2,2
"m01874","hanoi",0,28,"female","stable",150,40,17.77777778,"yes","no","yes","yes","yes",2,1,"12m",5,2,2,2
"m01875","hanoi",1,25,"male","stable",165,65,23.87511478,"yes","no","no","no","yes",5,5,"6m",5,5,5,5
"m01876","hanoi",1,22,"male","student",168,65,23.03004535,"yes","yes","yes","yes","yes",5,5,"6m",5,5,5,5
"m01877","hanoi",0,26,"female","stable",159,41,16.21771291,"no","yes","no","no","no",2,1,"6m",3,5,5,4
"m01878","hanoi",1,23,"female","stable",163,56,21.07719523,"yes","yes","no","yes","yes",3,4,"12m",5,3,4,5
"m01879","hanoi",1,22,"female","other",152,40,17.31301939,"no","no","no","no","yes",4,4,"6m",5,4,5,5
"m01880","hanoi",1,25,"female","stable",163,56,21.07719523,"yes","yes","no","no","no",4,5,"6m",3,2,2,2
"m01881","hanoi",1,26,"female","stable",158,49,19.6282647,"yes","yes","no","no","no",4,5,"6m",3,2,2,2
"m01882","hanoi",1,25,"male","stable",178,75,23.67125363,"no","no","no","no","yes",4,4,"6m",4,3,4,3
"m01883","hanoi",1,30,"male","stable",170,65,22.49134948,"yes","no","no","no","yes",4,4,"12m",4,4,4,4
"m01884","hanoi",1,32,"female","stable",155,42,17.4817898,"yes","yes","yes","yes","yes",3.5,3,"12m",3,2,2,2
"m01885","hanoi",1,32,"female","stable",156,51,20.9566075,"yes","yes","yes","no","no",2,2,"12m",3,2,4,2
"m01886","hanoi",0,25,"female","unstable",155,42,17.4817898,"no","no","no","no","yes",2,3,"12m",3,4,2,3
"m01887","hanoi",1,46,"female","stable",153,52,22.2136785,"yes","yes","no","no","no",3,3,"12m",3,3,3,3
"m01888","hanoi",1,27,"female","stable",152,60,25.96952909,"yes","yes","no","yes","yes",3,4,"12m",3,3,3,3
"m01889","hanoi",0,22,"female","student",157,53,21.50188649,"no","no","no","no","yes",4,3,"g18m",3,4,4,3
"m01890","hanoi",0,22,"male","other",167,66,23.66524436,"no","yes","no","no","yes",4,3,"6m",3,2,3,4
"m01891","hanoi",1,40,"male","stable",175,70,22.85714286,"yes","no","yes","no","no",3,2,"6m",3,3,1,2
"m01892","hanoi",1,21,"female","student",163,52,19.57168128,"no","yes","yes","no","yes",2,2,"18m",1,1,2,2
"m01893","hanoi",1,29,"male","stable",165,60,22.03856749,"yes","yes","yes","no","yes",4,4,"6m",4,4,4,4
"m01894","hanoi",1,29,"male","stable",168,55,19.48696145,"yes","no","no","no","yes",4,5,"6m",5,4,4,4
"m01895","hanoi",1,40,"female","stable",162,58,22.10028959,"yes","yes","no","no","no",3,4,"6m",3,3,4,5
"m01896","hanoi",1,35,"female","stable",153,48,20.504934,"yes","yes","no","no","no",2,1,"6m",5,2,4,5
"m01897","hanoi",1,29,"male","stable",172,74,25.01352082,"yes","yes","no","yes","no",2,5,"6m",2,3,4,5
"m01898","hanoi",1,37,"male","stable",166,62,22.4996371,"yes","no","no","yes","yes",3,3,"6m",2,3,3,3
"m01899","hanoi",1,36,"male","stable",162,65,24.76756592,"yes","yes","yes","yes","yes",4,4,"g18m",4,4,4,4
"m01900","hanoi",1,29,"male","stable",171,65,22.22906193,"yes","yes","no","yes","no",2,5,"6m",2,3,4,5
"m01901","hanoi",1,45,"male","stable",166,58,21.04804761,"yes","no","no","no","no",5,5,"6m",5,5,5,5
"m01902","hanoi",0,30,"male","stable",168,60,21.2585034,"yes","no","yes","yes","yes",4,4,"12m",3,3,3,3
"m01903","hanoi",1,37,"male","stable",174,65,21.46915048,"yes","no","yes","yes","no",2,3,"6m",2,2,1,1
"m01904","hanoi",0,34,"female","unstable",160,54,21.09375,"no","no","yes","no","no",3,3,"g18m",4,3,3,3
"m01905","hanoi",1,53,"male","retirer",160,58,22.65625,"yes","no","no","no","no",4,5,"6m",3,3,3,4
"m01906","hanoi",1,41,"female","stable",150,50,22.22222222,"yes","no","no","no","no",4,4,"6m",5,3,3,4
"m01907","hanoi",1,25,"male","other",172,74,25.01352082,"yes","no","yes","no","no",3,4,"6m",3,1,1,1
"m01908","hanoi",1,31,"female","stable",153,60,25.6311675,"yes","no","no","no","yes",4,5,"6m",4,3,3,3
"m01909","hanoi",1,36,"male","stable",173,75,25.05930703,"no","yes","no","no","yes",3,2,"6m",3,3,2,3
"m01910","hanoi",1,37,"male","stable",170,60,20.76124567,"yes","no","no","no","yes",4,2,"6m",2,2,2,3
"m01911","hanoi",1,32,"male","stable",162,70,26.6727633,"yes","no","no","no","yes",3,2,"12m",2,2,3,2
"m01912","hanoi",0,35,"male","stable",170,73,25.25951557,"yes","yes","no","no","yes",2,2,"12m",2,2,3,3
"m01913","hanoi",1,25,"female","stable",160,46,17.96875,"yes","yes","yes","no","no",4,4,"12m",2,2,1,2
"m01914","hanoi",0,32,"male","stable",174,78,25.76298058,"yes","yes","no","yes","yes",2,2,"12m",3,2,3,1
"m01915","hochiminh",1,26,"female","stable",163,44,16.56065339,"yes","no","no","yes","no",2,3,"12m",2,2,2,2
"m01916","hanoi",1,26,"female","stable",158,47,18.82711104,"yes","yes","no","yes","yes",4,1,"12m",4,3,1,4
"m01917","hanoi",1,34,"female","stable",147,50,23.1385071,"yes","yes","yes","yes","no",3,4,"6m",3,2,3,3
"m01918","hanoi",1,38,"female","stable",154,48,20.23950076,"yes","yes","yes","no","yes",3,4,"12m",2,2,2,2
"m01919","hanoi",1,26,"male","stable",170,83,28.71972318,"yes","no","yes","no","yes",4,4,"12m",4,4,4,4
"m01920","hanoi",1,35,"female","stable",160,51,19.921875,"yes","yes","yes","yes","yes",3,3,"12m",1,1,1,1
"m01921","hanoi",1,29,"female","stable",160,50,19.53125,"yes","yes","no","yes","yes",3,3,"12m",1,1,1,1
"m01922","hanoi",1,33,"male","stable",164,60,22.30814991,"yes","yes","no","yes","yes",5,5,"12m",5,5,5,5
"m01923","hanoi",1,26,"male","stable",168,60,21.2585034,"yes","no","no","yes","no",4,4,"6m",2,2,4,4
"m01924","namdinh",1,26,"male","stable",179,74,23.09540901,"yes","yes","yes","yes","no",4,4,"6m",2,2,4,4
"m01925","hanoi",1,28,"male","stable",184,83,24.51559546,"yes","no","no","no","no",4,4,"12m",2,3,2,2
"m01926","hanoi",1,26,"male","stable",161.5,56,21.47054031,"yes","no","no","no","no",3,4,"12m",2,3,2,2
"m01927","hanoi",1,32,"female","stable",174,74,24.44180209,"yes","no","no","no","no",4,4,"6m",3,2,2,1
"m01928","hanoi",1,30,"male","stable",162,50,19.05197378,"yes","no","no","yes","no",4,4,"12m",4,4,4,4
"m01929","hanoi",0,44,"male","stable",172,64,21.63331531,"yes","yes","no","no","yes",4,3,"12m",3,2,2,3
"m01930","hanoi",0,41,"female","stable",153,54,23.06805075,"yes","no","no","yes","no",4,1,"12m",1,2,4,3
"m01931","hanoi",1,33,"female","stable",161,53,20.44674202,"yes","no","yes","no","no",2,4,"12m",1,1,2,1
"m01932","hanoi",1,29,"male","stable",174,70,23.1206236,"yes","yes","yes","no","yes",3,1.5,"6m",5,3,2,1
"m01933","hanoi",1,29,"male","stable",170,86,29.75778547,"yes","yes","no","no","yes",3,2.5,"6m",5,4,3,1
"m01934","hanoi",0,24,"male","unstable",171,61,20.86111966,"no","no","no","no","yes",3,3,"6m",4,3,3,1
"m01935","hanoi",1,21,"male","other",165,60,22.03856749,"yes","no","no","no","no",4,4,"6m",4,4,4,4
"m01936","hanoi",1,54,"male","stable",172,70,23.66143862,"yes","no","no","no","yes",3.5,3.5,"12m",3,5,2,4
"m01937","hanoi",1,47,"female","stable",150,53,23.55555556,"yes","no","no","no","yes",3.5,3.5,"12m",4,3,5,2
"m01938","hanoi",0,26,"female","stable",155,43,17.89802289,"no","yes","yes","no","yes",3.5,3.5,"6m",3,2.5,3,3
"m01939","hanoi",0,29,"male","stable",172,70,23.66143862,"yes","no","no","no","yes",3.5,3.5,"6m",3,2.5,3,3
"m01940","hanoi",0,40,"male","stable",170,69.5,24.04844291,"yes","yes","yes","yes","no",3.5,3.5,"6m",3,2.5,3,3
"m01941","hanoi",1,40,"female","stable",153,53,22.64086462,"yes","yes","yes","no","yes",3.5,3.5,"6m",3,2.5,3,3
"m01942","hanoi",1,39,"female","stable",150,43,19.11111111,"yes","yes","yes","no","no",3.5,3.5,"6m",3,2.5,3,3
"m01943","hanoi",1,48,"female","stable",160,47,18.359375,"yes","no","yes","no","yes",3.5,3.5,"12m",3,2.5,3,3
"m01944","hanoi",1,37,"male","stable",165,54,19.83471074,"yes","yes","yes","no","yes",3.5,3.5,"6m",3,2.5,3,3
"m01945","hanoi",1,54,"female","stable",158,52,20.82999519,"yes","yes","yes","no","yes",3.5,3.5,"6m",3,2.5,3,3
"m01946","hanoi",1,45,"female","stable",155,51,21.22788762,"yes","yes","yes","yes","no",3.5,3.5,"6m",3,2.5,3,3
"m01947","hanoi",1,56,"male","stable",175,60,19.59183673,"yes","yes","yes","yes","no",3.5,3.5,"6m",3,2.5,3,3
"m01948","hanoi",1,45,"female","stable",165,45,16.52892562,"yes","yes","yes","yes","no",3.5,3.5,"6m",3,2.5,3,3
"m01949","hanoi",1,51,"female","stable",175,65,21.2244898,"yes","yes","yes","yes","no",3.5,3.5,"6m",3,2.5,3,3
"m01950","hanoi",1,37,"male","stable",162,54,20.57613169,"yes","yes","yes","no","no",5,4,"6m",3,2.5,3,3
"m01951","hanoi",0,33,"female","stable",156,53,21.77843524,"yes","yes","yes","yes","no",3.5,3.5,"6m",3,2.5,3,3
"m01952","hanoi",1,50,"male","stable",169,63,22.05805119,"yes","no","yes","no","no",3.5,3.5,"12m",3,2.5,3,3
"m01953","hanoi",1,35,"male","stable",173,68,22.72043837,"yes","no","yes","no","yes",3.5,3.5,"6m",2,2,2,2
"m01954","hanoi",1,53,"male","stable",161,56,21.60410478,"yes","no","no","yes","no",3.5,3.5,"12m",3,2.5,3,3
"m01955","hanoi",1,68,"male","retirer",160,62,24.21875,"yes","no","no","no","no",3.5,3.5,"12m",3,2.5,3,3
"m01956","hanoi",1,40,"male","stable",170,58,20.06920415,"yes","no","no","no","no",3.5,3.5,"6m",3,2.5,3,5
"m01957","hanoi",1,41,"male","stable",170,72,24.91349481,"yes","yes","yes","no","yes",3.5,3.5,"12m",3,2.5,3,3
"m01958","hanoi",0,56,"male","stable",165,61,22.40587695,"yes","yes","yes","yes","yes",3.5,3.5,"6m",3,2.5,3,3
"m01959","thaibinh",1,24,"female","unstable",157,48,19.47340663,"yes","no","yes","no","yes",3,3,"12m",2,2,3,3
"m01960","hanoi",1,20,"male","student",170,65,22.49134948,"yes","no","no","no","no",5,3,"6m",5,4,3,4
"m01961","thainguyen",1,25,"male","student",170,68,23.52941176,"yes","no","no","no","no",5,5,"6m",5,4,3,5
"m01962","thaibinh",1,22,"male","student",170,69,23.87543253,"yes","no","no","no","no",5,3,"6m",5,4,4,3
"m01963","hanoi",0,25,"female","stable",160,55,21.484375,"yes","yes","no","no","yes",3,3,"6m",4,3,5,2
"m01964","hanoi",0,29,"male","stable",170,68,23.52941176,"yes","yes","yes","yes","yes",4,4,"12m",5,4,3,1
"m01965","hanoi",1,24,"male","student",172,69,23.32341806,"yes","no","no","no","no",5,5,"6m",5,4,3,4
"m01966","haiduong",1,25,"male","student",175,70,22.85714286,"yes","no","no","no","no",4,5,"6m",5,5,4,4
"m01967","hanoi",1,22,"male","other",175,65,21.2244898,"no","no","no","no","no",4,4,"12m",4,4,4,4
"m01968","hanoi",0,25,"male","unstable",165,50,18.36547291,"no","no","yes","yes","no",4,3,"12m",3,3,4,3
"m01969","hanoi",1,20,"male","student",144,65,31.34645062,"yes","no","no","no","no",4,4,"6m",4,3,3,4
"m01970","hanoi",1,28,"male","stable",168,72,25.51020408,"yes","no","no","no","no",4,4,"6m",4,4,4,4
"m01971","hanoi",1,39,"male","stable",170,65,22.49134948,"yes","no","yes","yes","yes",4,4,"6m",3,4,3,3
"m01972","hanoi",1,32,"male","unstable",170,55,19.03114187,"no","no","yes","yes","yes",2,3,"12m",3,3,2,2
"m01973","hanoi",1,32,"male","stable",172,70,23.66143862,"yes","no","no","no","no",5,5,"6m",5,5,5,5
"m01974","yenbai",1,20,"male","student",170,60,20.76124567,"yes","no","no","no","no",4,4,"6m",4,4,4,4
"m01975","hanoi",0,25,"male","student",170,60,20.76124567,"no","no","no","no","yes",5,5,"6m",5,5,5,5
"m01976","langson ",0,26,"male","other",173,63,21.0498179,"yes","no","no","yes","no",3,3,"12m",3,3,2,3
"m01977","hanoi",1,24,"male","student",172,74,25.01352082,"no","no","yes","yes","yes",3,3,"12m",3,2,2,2
"m01978","hanoi",1,32,"male","stable",160,50,19.53125,"yes","yes","yes","no","no",5,1,"6m",5,3,2,1
"m01979","haiduong",1,25,"male","student",169,68,23.80869017,"yes","no","no","no","no",4,3,"6m",5,4,3,4
"m01980","hanoi",1,44,"male","stable",160,56,21.875,"yes","yes","yes","no","yes",5,4,"6m",5,4,2,1
"m01981","hanoi",1,27,"male","stable",174,74,24.44180209,"yes","yes","yes","no","yes",5,1,"6m",1,1,1,1
"m01982","hanoi",1,26,"female","stable",160,48,18.75,"yes","no","no","yes","no",4,3,"12m",4,3,3,3
"m01983","hanoi",1,29,"female","stable",161.5,50,19.17012528,"yes","yes","yes","yes","yes",2,3,"g18m",4,4,5,3
"m01984","hanoi",0,19,"female","student",165,49,17.99816345,"yes","yes","yes","no","yes",5,2,"18m",5,2,3,4
"m01985","tuyenquang",0,19,"male","student",175,60,19.59183673,"yes","yes","no","no","no",5,3,"12m",4,2,3,4
"m01986","namdinh",0,15,"male","student",162,52,19.81405274,"yes","yes","yes","no","no",3,1,"g18m",3,2,4,2
"m01987","hanoi",0,18,"female","student",160,48,18.75,"yes","yes","no","no","no",4,1,"12m",4,2,1,2
"m01988","hanoi",0,19,"male","student",183,70,20.90238586,"yes","yes","no","yes","no",4,1,"12m",4,3,2,4
"m01989","hanoi",0,23,"female","stable",173,70,23.38868656,"yes","yes","no","yes","yes",3,4,"12m",2,3,1,2
"m01990","hanoi",0,23,"male","unstable",170,65,22.49134948,"no","yes","yes","yes","yes",3,2,"6m",2,1,1,1
"m01991","hanoi",0,21,"female","stable",160,50,19.53125,"yes","no","no","no","yes",3,3,"18m",2,2,1,2
"m01992","hanoi",0,21,"male","student",165,60,22.03856749,"no","yes","no","yes","yes",2,2,"12m",1,1,1,1
"m01993","hanoi",1,21,"female","student",157,45,18.25631871,"yes","yes","yes","yes","no",1,2,"12m",2,3,2,3
"m01994","hanoi",0,21,"female","student",165,52,19.10009183,"yes","no","no","yes","yes",4,3,"6m",2,3,4,2
"m01995","hanoi",0,27,"male","stable",172,63,21.29529475,"yes","yes","no","yes","yes",4,2,"18m",3,2,1,3
"m01996","hanoi",0,22,"female","student",159,49,19.38214469,"no","yes","no","yes","no",1,1,"12m",2,1,3,4
"m01997","hanoi",0,21,"female","student",161,51,19.67516685,"yes","yes","no","yes","yes",2,3,"6m",2,4,3,2
"m01998","bacninh",0,20,"female","student",172,65,21.97133586,"yes","yes","yes","yes","yes",3,4,"12m",2,3,2,3
"m01999","hanoi",0,45,"female","student",156,50,20.54569362,"yes","yes","yes","no","yes",5,4,"12m",2,2,3,3
"m02000","hanoi",0,33,"female","student",166,52,18.87066338,"yes","yes","yes","no","yes",2,2,"6m",2,1,3,2
"m02001","hanoi",0,26,"male","student",176,71,22.92097107,"yes","yes","yes","yes","yes",4,2,"6m",2,2,3,1
"m02002","haiphong",0,22,"female","student",157,51,20.69049454,"yes","yes","yes","no","no",5,4,"6m",3,3,2,2
"m02003","hungyen",0,21,"female","student",169,61,21.3577956,"yes","yes","yes","yes","yes",2,4,"6m",3,3,2,1
"m02004","hanoi",0,22,"female","student",157,49,19.8791026,"no","yes","yes","yes","yes",4,5,"6m",2,1,2,3
"m02005","hanoi",0,23,"female","student",157,53,21.50188649,"yes","yes","yes","yes","yes",2,4,"12m",3,3,2,2
"m02006","hanoi",0,20,"female","student",169,50,17.50638983,"yes","yes","yes","yes","yes",2,3,"6m",2,2,1,2
"m02007","hanoi",0,22,"female","student",152,49,21.20844875,"yes","yes","yes","no","yes",2,1,"12m",2,2,3,3
"m02008","hanoi",1,19,"female","student",159,46,18.19548277,"yes","yes","yes","yes","yes",5,4,"6m",2,2,3,3
"m02009","hanam",0,25,"male","student",180,72,22.22222222,"yes","yes","yes","no","no",3,4,"6m",2,2,3,2
"m02010","hanoi",0,19,"female","student",173,56,18.71094925,"no","no","yes","no","yes",5,2,"6m",4,3,5,4
"m02011","hanoi",0,27,"male","stable",168,52,18.42403628,"yes","yes","yes","no","yes",5,2,"6m",2,2,3,2
"m02012","hanoi",1,40,"male","stable",165,60,22.03856749,"yes","yes","yes","yes","yes",4,2,"12m",3,4,2,3
"m02013","hanoi",0,21,"female","student",163,50,18.81892431,"yes","yes","yes","yes","no",2,2,"6m",3,2,3,3
"m02014","phutho",0,21,"female","student",149,41,18.46763659,"yes","yes","yes","yes","yes",5,3,"6m",3,3,2,2
"m02015","hanam",0,22,"female","student",165,50,18.36547291,"yes","yes","yes","no","yes",4,4,"6m",2,1,3,2
"m02016","hanoi",0,21,"female","student",159,48,18.98659072,"yes","yes","yes","no","no",2,4,"12m",2,3,2,1
"m02017","hanoi",0,24,"female","stable",147,42,19.43634597,"yes","yes","yes","yes","yes",4,2,"6m",3,2,1,2
"m02018","namdinh",0,22,"female","student",155,47,19.56295525,"yes","yes","yes","yes","yes",4,3,"6m",3,2,1,3
"m02019","hanoi",0,21,"male","student",180,78,24.07407407,"yes","yes","yes","no","yes",4,2,"18m",3,2,1,3
"m02020","hanoi",0,22,"female","student",152,40,17.31301939,"yes","no","yes","no","yes",3,3,"6m",3,3,1,2
"m02021","hanoi",0,20,"female","student",169,52,18.20664543,"yes","no","no","yes","yes",5,1,"12m",5,4,3,2
"m02022","ninhbinh",0,23,"female","student",165,45,16.52892562,"yes","yes","yes","yes","yes",4,4,"6m",3,3,3,2
"m02023","phutho",0,21,"female","student",155,49,20.39542144,"yes","yes","yes","no","no",3,5,"6m",3,2,1,1
"m02024","namdinh",0,25,"female","student",158,50,20.02884153,"yes","yes","yes","no","yes",3,2,"12m",2,2,3,3
"m02025","ninhbinh",0,23,"female","student",162,52,19.81405274,"yes","yes","yes","yes","no",2,2,"6m",2,2,3,3
"m02026","hanoi",0,20,"female","student",155,48,19.97918835,"yes","yes","yes","no","yes",5,2,"12m",2,2,3,3
"m02027","namdinh",0,21,"female","student",157,45,18.25631871,"yes","yes","no","yes","yes",4,3,"6m",2,1,2,3
"m02028","ninhbinh",0,21,"male","student",180,60,18.51851852,"yes","yes","yes","yes","yes",4,4,"6m",2,1,2,1
"m02029","bacninh",0,20,"female","student",162,48,18.28989483,"yes","yes","yes","no","no",2,4,"12m",3,3,1,1
"m02030","hanoi",0,19,"male","student",176,60,19.36983471,"yes","yes","yes","yes","yes",5,3,"12m",3,3,2,2
"m02031","namdinh",0,21,"female","student",150,40,17.77777778,"yes","yes","yes","no","no",4,3,"6m",2,1,2,2
"m02032","haiduong",0,21,"male","student",171,61,20.86111966,"yes","yes","yes","yes","yes",2,4,"6m",2,3,3,2
"m02033","hanoi",0,23,"female","student",161,59,22.76146754,"yes","yes","yes","no","no",5,4,"6m",3,3,2,2
"m02034","haiduong",0,21,"male","student",173,63,21.0498179,"yes","yes","yes","yes","yes",3,4,"6m",3,3,2,2
"m02035","hanoi",0,22,"male","unstable",175,61,19.91836735,"yes","yes","yes","yes","yes",2,4,"6m",2,3,1,2
"m02036","phutho",0,21,"female","student",157,45,18.25631871,"yes","yes","yes","no","yes",5,4,"6m",2,3,1,1
"m02037","hanoi",1,20,"female","student",155,45,18.73048907,"yes","yes","yes","yes","no",2,2,"18m",3,4,2,2
"m02038","quangninh",0,22,"female","student",162,50,19.05197378,"yes","yes","yes","yes","no",3,5,"6m",2,2,2,3
"m02039","hanoi",0,21,"female","student",163,55,20.70081674,"yes","yes","yes","yes","no",5,4,"12m",3,3,2,2
"m02040","hanoi",0,22,"female","student",163,51,19.1953028,"yes","yes","yes","yes","yes",3,4,"12m",3,3,1,1
"m02041","hanoi",0,21,"female","student",171,52,17.78324955,"yes","yes","yes","yes","no",3,3,"12m",3,3,1,2
"m02042","hanoi",0,21,"female","student",160,55,21.484375,"yes","yes","yes","yes","no",3,4,"6m",3,2,1,2
"m02043","hanoi",0,21,"female","student",160,49,19.140625,"yes","yes","yes","no","no",2,3,"12m",2,3,2,2
"m02044","hanoi",1,52,"male","stable",168,64,22.67573696,"yes","no","no","yes","no",2,3,"12m",3,3,4,4
"m02045","hanoi",0,21,"male","student",170,59,20.41522491,"yes","yes","no","no","yes",2,3,"18m",4,3,4,3
"m02046","hanoi",0,50,"female","retirer",171,65,22.22906193,"no","no","no","yes","yes",5,3,"12m",3,1,2,2
"m02047","hatinh",0,43,"female","housewife",160,56,21.875,"no","no","no","yes","no",2,5,"12m",5,1,1,2
"m02048","hanoi",0,36,"male","stable",165,55,20.2020202,"yes","no","no","yes","no",5,5,"18m",1,1,1,1
"m02049","hanoi",1,45,"female","stable",165,55,20.2020202,"yes","no","no","no","no",3.5,3.5,"6m",4,3,2,4
"m02050","hanoi",1,29,"male","stable",165,57,20.93663912,"yes","no","no","no","no",4,3,"g18m",3,2,2,2
"m02051","hanoi",0,38,"female","housewife",157,50,20.28479857,"no","yes","no","no","yes",3,5,"6m",3,3,3,4
"m02052","hanoi",0,44,"male","other",175,66,21.55102041,"no","no","no","no","no",1,3,"g18m",1,2,3,4
"m02053","hanoi",1,42,"female","unstable",157,51,20.69049454,"yes","no","no","no","no",5,5,"6m",5,5,5,5
"m02054","bacninh",0,35,"female","stable",150,42,18.66666667,"yes","no","no","no","no",4,3,"6m",4,4,4,4
"m02055","hanoi",0,32,"female","unstable",160,46,17.96875,"no","no","no","yes","yes",2,2,"g18m",2,2,2,3
"m02056","hanoi",1,29,"male","retirer",161.5,60,23.00415033,"yes","no","no","yes","no",5,1,"12m",2,2,3,1
"m02057","hanoi",1,17,"male","student",172,65,21.97133586,"yes","no","no","yes","yes",1,1,"18m",1,1,2,3
"m02058","hanoi",1,29,"female","stable",158,55,22.03172568,"yes","no","no","yes","no",5,5,"12m",3,2,1,3
"m02059","hanoi",0,30,"female","stable",158,49,19.6282647,"yes","no","no","yes","no",4,5,"6m",5,1,3,1
"m02060","hanoi",1,29,"female","stable",156,46,18.90203813,"yes","no","no","yes","no",5,5,"12m",2,2,2,1
"m02061","namdinh",0,21,"male","unstable",160,50,19.53125,"no","no","yes","yes","yes",3,2,"g18m",5,4,5,5
"m02062","hanoi",1,26,"female","stable",161,51,19.67516685,"yes","yes","yes","no","yes",3,3,"6m",4,3,3,3
"m02063","hanoi",0,57,"female","housewife",157,40,16.22783886,"yes","no","no","no","no",3.5,3.5,"12m",3,1,1,2
"m02064","hanoi",0,35,"male","stable",175,70,22.85714286,"yes","no","no","no","yes",2,4,"6m",4,4,4,5
"m02065","quangninh",0,34,"female","stable",153,50,21.35930625,"yes","yes","yes","no","no",3.5,3.5,"6m",1,1,1,1
"m02066","hatinh",1,18,"male","student",177,66,21.06674327,"yes","no","no","no","no",3.5,3.5,"6m",3,2.5,3,3
"m02067","phutho",0,38,"female","stable",156,53,21.77843524,"yes","no","no","no","yes",5,5,"6m",5,5,4,5
